scenario,region,param,class,class2,x,value
CN2050,All of Thailand,transportPassengerVMTByTech,bus (FCEV),NA,2030,5674.249
CN2050,All of Thailand,transportPassengerVMTByTech,bus (FCEV),NA,2035,7483.271000000001
CN2050,All of Thailand,transportPassengerVMTByTech,bus (FCEV),NA,2040,9505.835
CN2050,All of Thailand,transportPassengerVMTByTech,bus (FCEV),NA,2045,11543.605000000001
CN2050,All of Thailand,transportPassengerVMTByTech,bus (FCEV),NA,2050,14666.491
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2015,721027.48
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2020,758105.25
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2025,787719.79
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2030,809269.74
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2035,852815.98
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2040,846589.8
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2045,792847.45
CN2050,All of Thailand,transportPassengerVMTByTech,bus (other),NA,2050,664661.63
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (BEV),NA,2025,111875.1206
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (BEV),NA,2030,395452.22740000003
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (BEV),NA,2035,405429.206
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (BEV),NA,2040,443118.7988
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (BEV),NA,2045,513981.39214
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (BEV),NA,2050,578863.1515
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (FCEV),NA,2025,93.198567
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (FCEV),NA,2030,1278.1041930000001
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (FCEV),NA,2035,2099.3833999
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (FCEV),NA,2040,3213.4712236
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (FCEV),NA,2045,5103.566306500001
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (FCEV),NA,2050,8591.873719
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2020,3205.3985199999997
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2025,22821.98547
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2030,56828.63887
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2035,76533.690961
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2040,87960.118046
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2045,91120.6964
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (hybrid),NA,2050,58519.44897
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2015,622140.479
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2020,621123.3010999999
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2025,485641.0219
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2030,246092.2731
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2035,190789.3375
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2040,128196.06482999999
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2045,56433.71002
CN2050,All of Thailand,transportPassengerVMTByTech,LDV (other),NA,2050,23513.773947
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2015,2002.9660000000001
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2020,2045.228
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2025,2114.719
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2030,2132.455
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2035,2162.6
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2040,2252.36
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2045,2398.286
CN2050,All of Thailand,transportPassengerVMTByTech,rail (electric),NA,2050,3118.118
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2020,50.16651
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2025,116.34051000000001
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2030,197.58160999999998
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2035,317.511
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2040,516.6868000000001
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2045,834.08
CN2050,All of Thailand,transportPassengerVMTByTech,rail (HSR),NA,2050,1285.3057
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2015,14066.609999999999
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2020,13994.4
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2025,14182.33
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2030,13926.03
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2035,13855.06
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2040,13326.38
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2045,12381.5
CN2050,All of Thailand,transportPassengerVMTByTech,rail (other),NA,2050,10305.81
CN2050,Bangkok,buildingFloorspace,comm,NA,2015,0.029774
CN2050,Bangkok,buildingFloorspace,comm,NA,2020,0.0327
CN2050,Bangkok,buildingFloorspace,comm,NA,2025,0.0355
CN2050,Bangkok,buildingFloorspace,comm,NA,2030,0.0381
CN2050,Bangkok,buildingFloorspace,comm,NA,2035,0.0405
CN2050,Bangkok,buildingFloorspace,comm,NA,2040,0.043
CN2050,Bangkok,buildingFloorspace,comm,NA,2045,0.0454
CN2050,Bangkok,buildingFloorspace,comm,NA,2050,0.0477
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2015,0.0379102
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2020,0.0428
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2025,0.0478
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2030,0.0522
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2035,0.0561
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2040,0.06
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2045,0.0636
CN2050,Bangkok,buildingFloorspace,resid urban,NA,2050,0.0669
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2015,24.488408333333528
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2020,27.315655138889106
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2025,28.122062111111333
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2030,27.280227777777995
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2035,26.475478583333544
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2040,26.845668138889103
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2045,27.996855250000223
CN2050,Bangkok,elecConsumByDemandSectorTWh,building,NA,2050,31.190353641666913
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2015,6.449972222222274
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2020,6.585130555555608
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2025,6.89640555555561
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2030,6.934091666666722
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2035,8.28013055555562
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2040,10.633008333333418
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2045,12.304306944444543
CN2050,Bangkok,elecConsumByDemandSectorTWh,industry,NA,2050,14.845986388889008
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2015,0.045971777777778146
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2020,0.05017686666666706
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2025,0.44012286836472575
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2030,1.5468567061625125
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2035,2.436922580347242
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2040,3.8299734802016974
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2045,4.665530985761149
CN2050,Bangkok,elecConsumByDemandSectorTWh,transportation,NA,2050,5.291102524166709
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2015,0.7605296779071907
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2020,0.8247707202944653
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2025,0.8684774502395523
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2030,0.9222089963706831
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2035,0.9505063191801848
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2040,0.8309540766026348
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2045,0.6451094793670991
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,comm cooking,NA,2050,0.25872875510750953
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2015,7.251087446552089
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2020,7.636354585562205
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2025,7.675955778805338
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2030,7.101362969365063
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2035,6.246762329630389
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2040,4.784316072952395
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2045,3.760627119742257
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2050,2.6360496325716145
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2015,-0.027324096816073364
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2020,-0.043464070950629104
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2025,-0.044763433228657314
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2030,-0.05914191343404162
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2035,-0.08371312047242829
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2040,-0.16006257789600778
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2045,-0.20523554505512578
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2050,-0.26798705032100617
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2015,1.2804123188948209
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2020,1.3739096309826042
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2025,1.4893559142664117
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2030,1.6334779228724055
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2035,1.7642536838624554
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2040,1.5836900157099645
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2045,1.2343834952811863
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2050,0.4881843543647188
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2015,0.01332047067250334
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2020,0.014618596685815268
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2025,0.014231161299023354
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2030,0.013396664283731005
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2035,0.012590109674848221
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2040,0.011281188834224734
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2045,0.01001051426504874
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2050,0.007314489125905276
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2015,0.0650706909192339
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2020,0.06669751339884859
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2025,0.06841536252016776
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2030,0.05597636726189228
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2035,0.04658393128375803
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2040,0.02898801382115492
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2045,0.016570551793936458
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2050,0.002173707456347072
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2015,1.0138237737991567
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2020,1.170446947841486
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2025,1.2464566912315544
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2030,1.113307140473663
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2035,0.6798006451576085
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2040,0.1917871281128017
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2045,0.05154313456262142
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2050,0.0015363855402914957
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2015,0.18452421606975497
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2020,0.17304447862334704
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2025,0.17017210816653952
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2030,0.16132357703701478
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2035,0.1511474510234865
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2040,0.1283211170517069
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2045,0.10967914621283321
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2050,0.08061037890160531
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2015,0.2981959340611437
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2020,0.2877787938394217
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2025,0.2833410300987226
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2030,0.268574851010714
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2035,0.2522567507169163
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2040,0.2172106897818564
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2045,0.18381255888628942
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2050,0.13657101498682267
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2015,1.0569009960333169
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2020,0.926272440144155
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2025,0.6216539831086408
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2030,0.15368736112904854
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2035,0.13187832214232761
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2040,0.0738962452678852
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2045,9.506946967961512e-4
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2015,1.1828578462798125
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2020,1.2202740771039091
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2025,1.1627244306803373
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2030,0.939565196792727
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2035,0.7369981661935805
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2040,0.509929749142379
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2045,0.3417147295269441
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2050,0.1471296081550182
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2015,0.013678205401070382
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2020,0.013907448084430512
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2025,0.014118824305221022
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2030,0.012876054950935594
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2035,0.012083412020071143
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2040,0.010183817274176407
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2045,0.008421521391634594
CN2050,Bangkok,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2050,0.0019693544401971313
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2015,2.0409419968020117
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2020,2.1986803512770696
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2025,2.357833364505964
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2030,2.5556869192430884
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2035,2.71476000304264
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2040,2.4146440923125994
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2045,1.8794929746482854
CN2050,Bangkok,emissCO2BySectorNoBio,Buildings,NA,2050,0.7469131094722283
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2015,7.223763349736015
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2020,7.592890514611575
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2025,7.631192345576681
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2030,7.042221055931021
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2035,6.163049209157961
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2040,4.624253495056387
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2045,3.555391574687131
CN2050,Bangkok,emissCO2BySectorNoBio,Industry,NA,2050,2.3680625822506083
CN2050,Bangkok,emissCO2BySectorNoBio,Transportation,NA,2015,3.8283721332359923
CN2050,Bangkok,emissCO2BySectorNoBio,Transportation,NA,2020,3.873040295721413
CN2050,Bangkok,emissCO2BySectorNoBio,Transportation,NA,2025,3.581113591410207
CN2050,Bangkok,emissCO2BySectorNoBio,Transportation,NA,2030,2.718707212939726
